FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16f3,Stopes Point,Stopes Point,139465,1778,Point,The northernmost point on Tilman Ridge in the Allan Hills. Feature depicted on: NZ AntTopo50-MC06,NZL,-76.6143,159.6257,POINT (159.62565 -76.61431),14075,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16f4,Styx Glacier,Styx Glacier,139466,1056,Glacier,"A tributary glacier in the Southern Cross Mountains, flowing south to enter Campbell Glacier between Wood Ridge and Pinckard Table, in Victoria Land.",NZL,-74.0333,163.85,POINT (163.85 -74.033333),14184,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16f5,Surko Stream,Surko Stream,139467,28,Watercourse,"A meltwater stream that issues from the front of Wilson Piedmont Glacier and flows eastward to Arnold Cove, 2.7km south of Gneiss Point on the coast of Victoria Land. Feature depicted on: NZ AntTopo50-ME10",NZL,-77.4222,163.7116,POINT (163.711551 -77.422153),14260,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16f6,Sykes Glacier,Sykes Glacier,139468,1232,Glacier,"A glacier flowing north from the vicinity of Idun Peak and Veli Peak in the Asgard Range, for approximately 8.5km to Wright Valley, in the McMurdo Dry Valleys, Victoria Land. Feature depicted on: NZ AntTopo50-ME08",NZL,-77.5811,161.5466,POINT (161.5466 -77.58111),14344,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16f7,Tate Peak,Tate Peak,139469,1796,Peak,"A sharp peak, 1885m high, approximately 3.4km east of Escalade Peak, on the south of Skelton Névé.",NZL,-78.6427,159.5342,POINT (159.53419 -78.64268),14447,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16f8,Tentacle Ridge,Tentacle Ridge,139470,1247,Ridge,"A long ridge extending south then southeast for approximately 25km from the lower slopes of Mount Longhurst, into the Darwin Glacier. Feature depicted on: NZ AntTopo50-MM05",NZL,-79.6052,157.2985,POINT (157.298492 -79.605239),14532,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16f9,The Nozzle,"Nozzle, The",139471,357,Pass,"A comparatively narrow constriction through which the Darwin Glacier flows, causing the ice to bank up somewhat on the upstream side. Feature depicted on: NZ AntTopo50-MN06",NZL,-79.9167,159.1,POINT (159.1 -79.916667),10438,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16fa,Threshold Nunatak,Threshold Nunatak,139472,1565,Nunatak,"An isolated nunatak located at the mouth of Tillite Glacier, 9.8km northeast of Portal Rock, in Queen Alexandra Range.",NZL,-83.7645,166.1075,POINT (166.10748 -83.76455),14669,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16fb,Tilman Ridge,Tilman Ridge,139473,1928,Ridge,A ridge forming the northwestern arm of Allan Hills. Feature depicted on: NZ AntTopo50-MC06,NZL,-76.6653,159.5993,POINT (159.59928 -76.66525),14723,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16fc,Todd Gully,Todd Gully,139474,1767,Valley,"A valley about 1km west of Brock Gully in Allan Hills, Victoria Land. Feature depicted on: NZ AntTopo50-MC06",NZL,-76.7217,159.6959,POINT (159.69585 -76.72172),14762,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16fd,Toltec Butte,Toltec Butte,139475,1767,Butte,A truncated peak southeast of Harris Valley in the Shipton Ridge in the Allan Hills. Feature depicted on: NZ AntTopo50-MC06,NZL,-76.6518,159.889,POINT (159.88903 -76.65178),14784,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16fe,Topping Cone,Topping Cone,139476,518,Cone,"An exposed volcanic cone near Cape Crozier, located 3km northwest of the summit of The Knoll in eastern Ross Island. Feature depicted on: NZ AntTopo50-ME16",NZL,-77.4972,169.2282,POINT (169.2282 -77.497232),14814,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_16ff,Tourmaline Plateau,Tourmaline Plateau,139477,1733,Plateau,"An ice-covered plateau in the central part of the Deep Freeze Range, bounded by the Howard Peaks and the peaks and ridges which trend north-south from Mount Levick, in Victoria Land.",NZL,-74.2006,163.5266,POINT (163.52664 -74.20061),14858,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1700,Townrow Peak,Townrow Peak,139478,1993,Peak,A prominent outlier of Tilman Ridge in the Allan Hills. Feature depicted on: NZ AntTopo50-MC06,NZL,-76.6468,159.6027,POINT (159.60267 -76.64678),14869,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1701,Trudge Valley,Trudge Valley,139479,1632,Valley,A valley on the southern side of Windwhistle Peak in the Allan Hills. Feature depicted on: NZ AntTopo50-MC06,NZL,-76.7154,159.7546,POINT (159.7546 -76.71544),15001,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1702,Valhalla Glacier,Valhalla Glacier,139480,1514,Glacier,A small glacier in the Asgard Range located between Mount Valhalla and Mount Grendel. It flows part way down the north wall of the range toward Wright Valley. Feature depicted on: NZ AntTopo50-ME08,NZL,-77.5668,161.976,POINT (161.975954 -77.566795),15278,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1703,Vance Bluff,Vance Bluff,139481,2308,Bluff,"A small ice-covered eminence, approximately 2400m above sea level, 34km southeast of Wilhoite Nunataks. The flat summit of the feature merges with the ice sheet to the north and west but there is a steep cliff on the southern side.",NZL,-81.8182,156.9544,POINT (156.954444 -81.818179),15310,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1704,Veli Peak,Veli Peak,139482,2085,Peak,A peak at 2085m just east of Idun Peak and 1.5km south of Brunhilde Peak in the Asgard Range of Victoria Land. Feature depicted on: NZ AntTopo50-MF08,NZL,-77.6406,161.4693,POINT (161.46933 -77.64057),15373,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1705,Vishniac Peak,Vishniac Peak,139483,2257,Peak,A peak 2257m which rises just north of the head of Webb Glacier and 5.3km southwest of Skew Peak in southern Victoria Land. Feature depicted on: NZ AntTopo50-MD07,NZL,-77.2467,160.5282,POINT (160.528241 -77.246667),15543,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1706,Mount Wallace,"Wallace, Mount",139484,1143,Mountain,"One of the Tapley Mountains, c.1490m, standing at the south side of the mouth of Roe Glacier at the juncture with Scott Glacier, in the Queen Maud Mountains.",NZL,-85.6446,-151.3855,POINT (-151.38547 -85.64465),15693,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1707,Warren Peak,Warren Peak,139485,1994,Peak,A high rock peak south-southeast of Halle Flat in the Allan Hills. Feature depicted on: NZ AntTopo50-MC06,NZL,-76.6916,159.8657,POINT (159.86567 -76.69164),15748,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1708,Webb Icefall,Webb Icefall,139486,1354,Icefall,"An icefall just south of Vishniac Peak that descends from Willett Range and nourishes the western tributary at the head of Webb Glacier, in Victoria Land. Feature depicted on: NZ AntTopo50-ME07",NZL,-77.2711,160.4808,POINT (160.480757 -77.271105),15807,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1709,Webb Névé,Webb Névé,139487,1645,Neve,"The névé at the head of Seafarer Glacier and south of Barker Range in the Victory Mountains, Victoria Land.",NZL,-72.7,166.3,POINT (166.3 -72.7),15810,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_170a,Windwhistle Peak,Windwhistle Peak,139488,1876,Peak,"A square sandstone peak at c.1875m, south of Punchbowl Cirque in the Allan Hills. Feature depicted on: NZ AntTopo50-MC06",NZL,-76.7116,159.7657,POINT (159.7657 -76.71159),16138,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_170b,Worsley Icefalls,Worsley Icefalls,139489,1825,Icefall,"Icefalls in the upper part of Nimrod Glacier, south of the Geologists Range. The steepest areas drop over 150m over approximately 600m distance.",NZL,-82.9431,155.0008,POINT (155.00082 -82.94312),16223,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_170c,Wright Hill,Wright Hill,139490,1830,Hill,"A large, flat-topped hill at c.1830m on the northern side of the lower reaches of the Darwin Glacier. Feature depicted on: NZ AntTopo50-MM06",NZL,-79.7015,158.7608,POINT (158.760771 -79.70154),16231,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_170d,Yancey Glacier,Yancey Glacier,139491,1082,Glacier,A very steep glacier flowing into Byrd Glacier just west of Sennet Glacier. Feature depicted on: NZ AntTopo50-MP06,NZL,-80.2152,158.3067,POINT (158.306736 -80.215193),16342,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_170e,Hargreaves Peak,Hargreaves Peak,139492,2085,Peak,"The highest peak on Adare Peninsula, rising to approximately 2085m. The feature descends sharply to Downshire Cliffs to the east, and its western slopes gently descend toward Nameless Glacier, which flows into Protection Cove. Topographic map: SR 59-60/13 & 14 (Pt) Cape Adare (1:250,000).",NZL,-71.6185,170.556,POINT (170.55602 -71.61853),18492,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_170f,Mount Peterson,"Peterson, Mount",139493,1807,Mountain,"The northern summit on Daniell Peninsula. The feature is flanked by Whitehall Glacier to the west, Tucker Inlet and Tucker Glacier to the north, and Ross Sea at the east. Topographic map: SS 58-60/2 Cape Hallett (1:250,000).",NZL,-72.77,169.6951,POINT (169.69506 -72.77001),18494,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1710,Adare Saddle,Adare Saddle,139494,854,Saddle,"A saddle at about 900m, situated at the junction of Adare Peninsula and the Admiralty Mountains, and at the junction of Newnes Glacier and Moubray Glacier which fall steeply from it.",NZL,-71.7327,170.1986,POINT (170.19862 -71.73266),69,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1711,Battleship,Battleship,139495,2239,Massif,"A north-south trending massif between Rotunda Glacier and Blankenship Glacier, south of Ferrar Glacier, Royal Society Range. Feature depicted on: NZ AntTopo50-MG08",NZL,-78.013,161.7384,POINT (161.738404 -78.013023),16648,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1712,Blackwall Glacier,Blackwall Glacier,139496,1493,Glacier,"A tributary glacier, approximately 17.5km long, which drains a portion of the western slope of Nilsen Plateau. It flows northwest along the northeast side of Hansen Spur to join Amundsen Glacier.",NZL,-86.1667,-159.6667,POINT (-159.66667 -86.166667),1415,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1713,Adare Peninsula,Adare Peninsula,139497,1965,Peninsula,"A promontory, approximately 78km long from Cape Adare in the north to Cape Roget in the South, rising to a height of 2083 at Hargreaves Peak, and forming the eastern side of Robertson Bay in Victoria Land.",NZL,-71.6335,170.5156,POINT (170.51556 -71.63352),68,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1714,MacDonald Point,MacDonald Point,139498,90,Point,"A coastal point with some rocky exposures on the south side of the mouth of Darwin Glacier, where the latter flows into Ross Ice Shelf. Feature depicted on: NZ AntTopo50-MN07",NZL,-79.8769,160.3343,POINT (160.334273 -79.876915),8786,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1715,Kartografov Island,Kartografov Island,139499,65,Island,"A small island immediately off the northeast side of Cape Archer, east of Matusevich Glacier Tongue, Oates Land",NZL,-69.1938,157.6999,POINT (157.699909 -69.193774),7377,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1716,Dusky Ridge,Dusky Ridge,139500,1760,Ridge,"An ice-free rock ridge, 23km long extending from the main ridge of Britannia Range, and maximum width 4km. Between Lieske Glacier and Hinton Glacier. Feature depicted on: NZ AntTopo50-MN05",NZL,-80.0964,157.0384,POINT (157.03836 -80.09643),3983,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1717,Erebus Glacier,Erebus Glacier,139501,322,Glacier,"A glacier draining the lower south slopes of Mount Erebus, Ross Island, and flowing west to Erebus Bay where it forms the floating Erebus Glacier Tongue. Feature depicted on: NZ AntTopo50-MF14",NZL,-77.6723,167.081,POINT (167.08101 -77.67225),4302,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1718,Fog Bay,Fog Bay,139502,0,Bay,"A small bay immediately west-northwest of Terror Point in Windless Bight, on the south side of Ross Island. Feature depicted on: NZ AntTopo50-MF15",NZL,-77.6667,168.1667,POINT (168.166667 -77.666667),4769,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1719,Granite Pillars,Granite Pillars,139503,839,Pillar,"Initially called Cathedral Rocks. Conspicuous ice-free rock pillars at the west side of lower Beardmore Glacier, 3.4km east of Mount Ida in the Queen Alexandra Range.",NZL,-83.6,170.75,POINT (170.75 -83.6),5596,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_171a,Heidemann Glacier,Heidemann Glacier,139504,299,Glacier,"A glacier flowing west-northwest along the north of Mount Damm for approximately 13km, to join Lowery Glacier along the north of Mount Damm, at the north of Queen Elizabeth Range.",NZL,-82.55,162.8333,POINT (162.833333 -82.55),6185,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_171b,Humphries Glacier,Humphries Glacier,139505,579,Glacier,"Steep tributary glacier just east of Ingham Glacier, flowing generally south-westward to join Borchgrevink Glacier north-westward of Mount Prior, in the Victory Mountains, Victoria Land.",NZL,-72.8333,168.8333,POINT (168.833333 -72.833333),6761,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_171c,South Polar Plateau,South Polar Plateau,139506,3073,Plateau,"The plateau surrounding the South Pole. Elevation typically around 3000m in vicinity of the pole and south of the Transantarctic Mountains. Rises to 4000m in the vicinity of -81, 75.",NZL,-89,170,POINT (170 -89),13735,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_171d,Mount Augusta,"Augusta, Mount",139507,2612,Mountain,"A peak 4.1km east of Mount Wild, and west of Lizard Point, at the south end of the Queen Alexandra Range.",NZL,-84.7956,163.0935,POINT (163.09352 -84.79563),628,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_171e,Mount Cara,"Cara, Mount",139508,3109,Peak,"Peak, 3146m, standing approximately 7.7km north-northwest of Mount Lysaght in the Queen Elizabeth Range.",NZL,-82.7525,161.1109,POINT (161.11089 -82.75255),2310,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_171f,Dow Peak,Dow Peak,139509,2264,Peak,A peak at the head of Rastorguev Glacier located 3.3km east-southeast of Mount Sturm in the Bowers Mountains.,NZL,-71.0615,163.0566,POINT (163.05665 -71.06147),3837,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1720,Mount Lysaght,"Lysaght, Mount",139510,3708,Peak,"Peak, 3757m, standing 3km north of Mount Markham in the northern part of the Queen Elizabeth Range.",NZL,-82.8167,161.3167,POINT (161.316667 -82.816667),8761,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1721,Mount Nubian,"Nubian, Mount",139511,873,Knob,A sharp point of rock at the end of a ridge formed by a lava flow and situated southeast of Mount Aurora. The rock forming the mountain is black vitreous (glossy) basalt and appears exceptionally black in most lights.,NZL,-78.2467,166.3921,POINT (166.39209 -78.24673),10439,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1722,Mount Rosenwald,"Rosenwald, Mount",139512,3377,Mountain,A spectacular mountain c.3450m which forms a distinctive landmark between the heads of Gallup and Baldwin Glaciers in the Queen Maud Mountains. The mountain is entirely snow covered on the southwest side but has nearly vertical exposed-rock cliffs on the northeast side.,NZL,-85.0613,-179.0458,POINT (-179.04575 -85.061343),12373,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1723,Mount Samushkov,"Samushkov, Mount",139513,631,Mountain,"A nearly square mountain rising to over 600m on the west of Nielson Fjord, and the east of the Dwyer Escarpment, Victoria Land.",NZL,-70.6819,165.7664,POINT (165.766409 -70.681907),12661,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1724,Mount Smith,"Smith, Mount",139514,1440,Mountain,"A peak, about 1440m high rising above a mountain mass about 30km inland from the coast of Victoria Land in the Prince Albert Mountains.",NZL,-76.0556,161.5627,POINT (161.5627 -76.05564),13549,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1725,Mount Wild,"Wild, Mount",139515,2826,Peak,"A peak at c.2830m, 9.5km west of Lizard Point on the west side of the upper Beardmore Glacier in the Queen Alexandra Range.",NZL,-84.7984,162.6868,POINT (162.686793 -84.798355),16042,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1726,Robison Peak,Robison Peak,139516,2231,Peak,"A snow covered peak on Coalbed Mountain at 2231m, standing 6.2km northeast of Mount Dearborn, near the northern end of the Willett Range, Victoria Land. Feature depicted on: NZ AntTopo50-MD07",NZL,-77.1969,160.2615,POINT (160.26149 -77.19694),12251,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1727,Shackleton Icefalls,Shackleton Icefalls,139517,2077,Icefall,"Extensive icefalls of the upper Beardmore Glacier, southward of Mount Darwin and Mount Mills.",NZL,-85.1503,163.9828,POINT (163.9828 -85.15033),13067,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1728,Table Bay,Table Bay,139518,1835,Basin,"A basin with a small tributary glacier flowing from icefalls 500m high, between Mount Augusta and Mount Holloway, north of Buckley Island on the northwestern side of the upper Beardmore Glacier.",NZL,-84.78,163.49,POINT (163.49 -84.78),14365,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1729,Zanuck East Peak,Zanuck East Peak,139519,2291,Peak,"At c.2290m, the easternmost of the three high peaks that rise from Mount Zanuck massif in the Queen Maud Mountains.",NZL,-85.9502,-150.909,POINT (-150.90899 -85.95017),16434,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_172a,Unwin Ledge,Unwin Ledge,139520,1925,Terrace,"A flat-topped ridge or tableland, located to the west of Hothem Cliffs and south of Mount Hall in Asgard Range, Victoria Land. The upper surface of the feature at 1950m, is ice covered and rises 400m above the heads of the adjacent Newall Glacier and Canada Glacier. Feature depicted on: NZ AntTopo50-ME09; Topographic map: ST 57-60/6 & 7 (Pt) Ross Island (1:250,000) and McMurdo Dry Valleys Satellite Image Map: Matterhorn (1:25,000).",NZL,-77.5833,162.6167,POINT (162.616667 -77.583333),17151,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_172b,Callender Peak,Callender Peak,139521,1294,Peak,"Precipitous, mainly ice-covered subsidiary peak on the Mount Murphy massif, located 13km east of the summit of Mount Murphy, on Walgreen Coast, Marie Byrd Land.",NZL,-75.3096,-110.3001,POINT (-110.30006 -75.30962),2209,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_172c,Grimes Ridge,Grimes Ridge,139522,645,Ridge,"A high, mostly ice-covered ridge at the north side of Holt Glacier on Bear Peninsula, Walgreen Coast, in Marie Byrd Land.",NZL,-74.6335,-110.5002,POINT (-110.50025 -74.63351),5701,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_172d,Lawson Nunataks,Lawson Nunataks,139523,1631,Nunatak,"A line of nunataks about 7km long, located 5.7km southwest and parallel to Bigler Nunataks, in the Usarp Mountains.",NZL,-70.7833,159.75,POINT (159.75 -70.78333),8227,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_172e,Lee Nunatak,Lee Nunatak,139524,1759,Nunatak,"A nunatak c.1920m, approximately 6.5km northeast of Ship Nunatak, and 10.5km southwest of Milles Nunatak, in the northwest part of Daniels Range, Usarp Mountains.",NZL,-71.0088,159.9708,POINT (159.97076 -71.00884),8284,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_172f,Mount Sandved,"Sandved, Mount",139525,2390,Mountain,"Mountain, 2440m, standing 3.3km north of Mount Dougherty in the northern part of Queen Elizabeth Range.",NZL,-82.6811,161.1169,POINT (161.11692 -82.68112),12718,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1730,McMurdo Station,McMurdo Station,139526,32,Station,"The United States of America's base in the Ross Sea, located at Hut Point Peninsula, and approximately 2km west of Scott Base (New Zealand), through The Gap. Feature depicted on: NZ AntTopo50-MF13",NZL,-77.845,166.6674,POINT (166.66744 -77.84496),9342,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1731,Argo Gully,Argo Gully,139527,393,Gully,"A prominent valley, between Mount Jason and Goldich Crest on the southern slopes of the Olympus Range just north of the eastern end of Lake Vanda. The valley trends northwest - southeast from the upper slopes of Mount Jason over a distance of 2.9km to the northeastern shore of Lake Vanda. Feature depicted on: NZ AntTopo50-ME08",NZL,-77.5107,161.6426,POINT (161.64264 -77.510696),19499,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1732,Blood Falls,Blood Falls,139528,75,Fall,An area of discharge that is a bright orange-red iron-rich saline of subglacial origin that emerges at the snout of Taylor Glacier at the western end of Lake Bonney. Feature depicted on: NZ AntTopo50-MF09,NZL,-77.7222,162.2734,POINT (162.273442 -77.722187),19500,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1733,Boulder Pavement,Boulder Pavement,139529,133,Flattened Pavement,A flat approximately 0.4km wide and 0.4km long along Onyx River through a relatively flat area of boulders where the Onyx River fans out and flows slowly 1.6km east of Lake Vanda. Feature depicted on: NZ AntTopo50-ME08,NZL,-77.5228,161.7534,POINT (161.753443 -77.52278),19501,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1734,Packard Stream,Packard Stream,139530,433,Watercourse,A meltwater stream named in association with Packard Glacier which is approximately 4.5km northeast of Lake Vida. The stream exits Packard Glacier at 550m and descends steeply to 450m before the gradient lowers and the stream flows through Victoria Dunes into Kite Stream. The stream flows generally south for about 2km. Feature depicted on: NZ AntTopo50-ME09,NZL,-77.366,162.2032,POINT (162.203241 -77.366038),19511,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1735,Victoria Dunes,Victoria Dunes,139531,405,Sand,A clearly defined and continuous tract of sand dunes trending east west for approximately 8km from the northern shores of Lake Vida towards Lower Victoria Glacier. Feature depicted on: NZ AntTopo50-ME09,NZL,-77.3786,162.0901,POINT (162.090114 -77.378573),19508,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1736,Santa Fe Stream,Santa Fe Stream,139532,103,Watercourse,A meltwater stream which flows along the true left of Taylor Glacier. Feature depicted on: NZ AntTopo50-MF09,NZL,-77.7215,162.2463,POINT (162.246338 -77.721529),19512,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1737,Southern Cross Mountains,Southern Cross Mountains,139533,2023,Range,"The group of ranges lying between Mariner Glacier and Priestley Glacier in Victoria Land, including Deep Freeze Range, the Illusion Hills, and Mesa Range.",NZL,-73.6667,164,POINT (164 -73.666667),13748,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1738,Mount Rittmann,"Rittmann, Mount",139534,2677,Mountain,"A large active volcano predominantly buried in ice, with several peaks reaching an estimated 2600m, located in Mountaineer Range, Victoria Land. Included within Antarctic Specially Protected Area 175 High Altitude Geothermal Sites of the Ross Sea Region. The mountain is covered and surrounded by glacial ice. The base of the volcano outcrops on the almost vertical cliffs of Pilot Glacier. Fumaroles and geothermally heated ground occur within a single outcrop at the summit of Mount Rittmann in a minor caldera rim at approximately 2000m above sea level.",NZL,-73.45,165.5,POINT (165.5 -73.45),12188,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_1739,Frustration Ridge,Frustration Ridge,139535,1942,Ridge,Ridge at the northern extremity of Cobham Range in the Churchill Mountains.,NZL,-82.1941,158.5868,POINT (158.58681 -82.1941),4997,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_173a,Saxby Range,Saxby Range,139536,2160,Range,"A broad mountain range approximately 71km long northwest to southeast, rising to 2450m, in the Victory Mountains of Victoria Land, and bounded by Jutland Glacier, Tucker Glacier, Pearl Harbor Glacier, and Midway Glacier.",NZL,-72.0667,167.1333,POINT (167.133333 -72.066667),12774,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_173b,Icefall Nunatak,Icefall Nunatak,139537,1634,Nunatak,"Prominent ice-free nunatak, c.1760m, lying close south of the main flow of Skelton Icefalls.",NZL,-78.3053,158.6521,POINT (158.65207 -78.30528),6846,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_173c,South Beacon,South Beacon,139538,2211,Butte,"The summit of a bold, flat-topped ridge rising to 2211m in the south part of Beacon Heights, in the Quartermain Mountains, Victoria Land. A ridge system connects South Beacon with West Beacon, 2.9km north, and East Beacon, 3km northeast. Feature depicted on: NZ AntTopo50-MF07",NZL,-77.85,160.7833,POINT (160.783333 -77.85),13723,New Zealand,554
